FIPS,State,County,Date,Population
1001,Alabama,Autauga,1990,34222
1003,Alabama,Baldwin,1990,98280
1005,Alabama,Barbour,1990,25417
1007,Alabama,Bibb,1990,16576
1009,Alabama,Blount,1990,39248
1011,Alabama,Bullock,1990,11042
1013,Alabama,Butler,1990,21892
1015,Alabama,Calhoun,1990,116034
1017,Alabama,Chambers,1990,36876
1019,Alabama,Cherokee,1990,19543
1021,Alabama,Chilton,1990,32458
1023,Alabama,Choctaw,1990,16018
1025,Alabama,Clarke,1990,27240
1027,Alabama,Clay,1990,13252
1029,Alabama,Cleburne,1990,12730
1031,Alabama,Coffee,1990,40240
1033,Alabama,Colbert,1990,51666
1035,Alabama,Conecuh,1990,14054
1037,Alabama,Coosa,1990,11063
1039,Alabama,Covington,1990,36478
1041,Alabama,Crenshaw,1990,13635
1043,Alabama,Cullman,1990,67613
1045,Alabama,Dale,1990,49633
1047,Alabama,Dallas,1990,48130
1049,Alabama,DeKalb,1990,54651
1051,Alabama,Elmore,1990,49210
1053,Alabama,Escambia,1990,35518
1055,Alabama,Etowah,1990,99840
1057,Alabama,Fayette,1990,17962
1059,Alabama,Franklin,1990,27814
1061,Alabama,Geneva,1990,23647
1063,Alabama,Greene,1990,10153
1065,Alabama,Hale,1990,15498
1067,Alabama,Henry,1990,15374
1069,Alabama,Houston,1990,81331
1071,Alabama,Jackson,1990,47796
1073,Alabama,Jefferson,1990,651525
1075,Alabama,Lamar,1990,15715
1077,Alabama,Lauderdale,1990,79661
1079,Alabama,Lawrence,1990,31513
1081,Alabama,Lee,1990,87146
1083,Alabama,Limestone,1990,54135
1085,Alabama,Lowndes,1990,12658
1087,Alabama,Macon,1990,24928
1089,Alabama,Madison,1990,238912
1091,Alabama,Marengo,1990,23084
1093,Alabama,Marion,1990,29830
1095,Alabama,Marshall,1990,70832
1097,Alabama,Mobile,1990,378643
1099,Alabama,Monroe,1990,23968
1101,Alabama,Montgomery,1990,209085
1103,Alabama,Morgan,1990,100043
1105,Alabama,Perry,1990,12759
1107,Alabama,Pickens,1990,20699
1109,Alabama,Pike,1990,27595
1111,Alabama,Randolph,1990,19881
1113,Alabama,Russell,1990,46860
1117,Alabama,Shelby,1990,99358
1115,Alabama,St. Clair,1990,50009
1119,Alabama,Sumter,1990,16174
1121,Alabama,Talladega,1990,74107
1123,Alabama,Tallapoosa,1990,38826
1125,Alabama,Tuscaloosa,1990,150522
1127,Alabama,Walker,1990,67670
1129,Alabama,Washington,1990,16694
1131,Alabama,Wilcox,1990,13568
1133,Alabama,Winston,1990,22053
4001,Arizona,Apache,1990,61591
4003,Arizona,Cochise,1990,97624
4005,Arizona,Coconino,1990,96591
4007,Arizona,Gila,1990,40216
4009,Arizona,Graham,1990,26554
4011,Arizona,Greenlee,1990,8008
4012,Arizona,La Paz,1990,13844
4013,Arizona,Maricopa,1990,2122101
4015,Arizona,Mohave,1990,93497
4017,Arizona,Navajo,1990,77658
4019,Arizona,Pima,1990,666880
4021,Arizona,Pinal,1990,116379
4023,Arizona,Santa Cruz,1990,29676
4025,Arizona,Yavapai,1990,107714
4027,Arizona,Yuma,1990,106895
5001,Arkansas,Arkansas,1990,21653
5003,Arkansas,Ashley,1990,24319
5005,Arkansas,Baxter,1990,31186
5007,Arkansas,Benton,1990,97499
5009,Arkansas,Boone,1990,28297
5011,Arkansas,Bradley,1990,11793
5013,Arkansas,Calhoun,1990,5826
5015,Arkansas,Carroll,1990,18654
5017,Arkansas,Chicot,1990,15713
5019,Arkansas,Clark,1990,21437
5021,Arkansas,Clay,1990,18107
5023,Arkansas,Cleburne,1990,19411
5025,Arkansas,Cleveland,1990,7781
5027,Arkansas,Columbia,1990,25691
5029,Arkansas,Conway,1990,19151
5031,Arkansas,Craighead,1990,68956
5033,Arkansas,Crawford,1990,42493
5035,Arkansas,Crittenden,1990,49939
5037,Arkansas,Cross,1990,19225
5039,Arkansas,Dallas,1990,9614
5041,Arkansas,Desha,1990,16798
5043,Arkansas,Drew,1990,17369
5045,Arkansas,Faulkner,1990,60006
5047,Arkansas,Franklin,1990,14897
5049,Arkansas,Fulton,1990,10037
5051,Arkansas,Garland,1990,73397
5053,Arkansas,Grant,1990,13948
5055,Arkansas,Greene,1990,31804
5057,Arkansas,Hempstead,1990,21621
5059,Arkansas,Hot Spring,1990,26115
5061,Arkansas,Howard,1990,13569
5063,Arkansas,Independence,1990,31192
5065,Arkansas,Izard,1990,11364
5067,Arkansas,Jackson,1990,18944
5069,Arkansas,Jefferson,1990,85487
5071,Arkansas,Johnson,1990,18221
5073,Arkansas,Lafayette,1990,9643
5075,Arkansas,Lawrence,1990,17457
5077,Arkansas,Lee,1990,13053
5079,Arkansas,Lincoln,1990,13690
5081,Arkansas,Little River,1990,13966
5083,Arkansas,Logan,1990,20557
5085,Arkansas,Lonoke,1990,39268
5087,Arkansas,Madison,1990,11618
5089,Arkansas,Marion,1990,12001
5091,Arkansas,Miller,1990,38467
5093,Arkansas,Mississippi,1990,57525
5095,Arkansas,Monroe,1990,11333
5097,Arkansas,Montgomery,1990,7841
5099,Arkansas,Nevada,1990,10101
5101,Arkansas,Newton,1990,7666
5103,Arkansas,Ouachita,1990,30574
5105,Arkansas,Perry,1990,7969
5107,Arkansas,Phillips,1990,28838
5109,Arkansas,Pike,1990,10086
5111,Arkansas,Poinsett,1990,24664
5113,Arkansas,Polk,1990,17347
5115,Arkansas,Pope,1990,45883
5117,Arkansas,Prairie,1990,9518
5119,Arkansas,Pulaski,1990,349660
5121,Arkansas,Randolph,1990,16558
5125,Arkansas,Saline,1990,64183
5127,Arkansas,Scott,1990,10205
5129,Arkansas,Searcy,1990,7841
5131,Arkansas,Sebastian,1990,99590
5133,Arkansas,Sevier,1990,13637
5135,Arkansas,Sharp,1990,14109
5123,Arkansas,St. Francis,1990,28497
5137,Arkansas,Stone,1990,9775
5139,Arkansas,Union,1990,46719
5141,Arkansas,Van Buren,1990,14008
5143,Arkansas,Washington,1990,113409
5145,Arkansas,White,1990,54676
5147,Arkansas,Woodruff,1990,9520
5149,Arkansas,Yell,1990,17759
6001,California,Alameda,1990,1279182
6003,California,Alpine,1990,1113
6005,California,Amador,1990,30039
6007,California,Butte,1990,182120
6009,California,Calaveras,1990,31998
6011,California,Colusa,1990,16275
6013,California,Contra Costa,1990,803732
6015,California,Del Norte,1990,23460
6017,California,El Dorado,1990,125995
6019,California,Fresno,1990,667490
6021,California,Glenn,1990,24798
6023,California,Humboldt,1990,119118
6025,California,Imperial,1990,109303
6027,California,Inyo,1990,18281
6029,California,Kern,1990,543477
6031,California,Kings,1990,101469
6033,California,Lake,1990,50631
6035,California,Lassen,1990,27598
6037,California,Los Angeles,1990,8863164
6039,California,Madera,1990,88090
6041,California,Marin,1990,230096
6043,California,Mariposa,1990,14302
6045,California,Mendocino,1990,80345
6047,California,Merced,1990,178403
6049,California,Modoc,1990,9678
6051,California,Mono,1990,9956
6053,California,Monterey,1990,355660
6055,California,Napa,1990,110765
6057,California,Nevada,1990,78510
6059,California,Orange,1990,2410556
6061,California,Placer,1990,172796
6063,California,Plumas,1990,19739
6065,California,Riverside,1990,1170413
6067,California,Sacramento,1990,1041219
6069,California,San Benito,1990,36697
6071,California,San Bernardino,1990,1418380
6073,California,San Diego,1990,2498016
6075,California,San Francisco,1990,723959
6077,California,San Joaquin,1990,480628
6079,California,San Luis Obispo,1990,217162
6081,California,San Mateo,1990,649623
6083,California,Santa Barbara,1990,369608
6085,California,Santa Clara,1990,1497577
6087,California,Santa Cruz,1990,229734
6089,California,Shasta,1990,147036
6091,California,Sierra,1990,3318
6093,California,Siskiyou,1990,43531
6095,California,Solano,1990,340421
6097,California,Sonoma,1990,388222
6099,California,Stanislaus,1990,370522
6101,California,Sutter,1990,64415
6103,California,Tehama,1990,49625
6105,California,Trinity,1990,13063
6107,California,Tulare,1990,311921
6109,California,Tuolumne,1990,48456
6111,California,Ventura,1990,669016
6113,California,Yolo,1990,141092
6115,California,Yuba,1990,58228
8001,Colorado,Adams,1990,265038
8003,Colorado,Alamosa,1990,13617
8005,Colorado,Arapahoe,1990,391511
8007,Colorado,Archuleta,1990,5345
8009,Colorado,Baca,1990,4556
8011,Colorado,Bent,1990,5048
8013,Colorado,Boulder,1990,225339
8015,Colorado,Chaffee,1990,12684
8017,Colorado,Cheyenne,1990,2397
8019,Colorado,Clear Creek,1990,7619
8021,Colorado,Conejos,1990,7453
8023,Colorado,Costilla,1990,3190
8025,Colorado,Crowley,1990,3946
8027,Colorado,Custer,1990,1926
8029,Colorado,Delta,1990,20980
8031,Colorado,Denver,1990,467610
8033,Colorado,Dolores,1990,1504
8035,Colorado,Douglas,1990,60391
8037,Colorado,Eagle,1990,21928
8041,Colorado,El Paso,1990,397014
8039,Colorado,Elbert,1990,9646
8043,Colorado,Fremont,1990,32273
8045,Colorado,Garfield,1990,29974
8047,Colorado,Gilpin,1990,3070
8049,Colorado,Grand,1990,7966
8051,Colorado,Gunnison,1990,10273
8053,Colorado,Hinsdale,1990,467
8055,Colorado,Huerfano,1990,6009
8057,Colorado,Jackson,1990,1605
8059,Colorado,Jefferson,1990,438430
8061,Colorado,Kiowa,1990,1688
8063,Colorado,Kit Carson,1990,7140
8067,Colorado,La Plata,1990,32284
8065,Colorado,Lake,1990,6007
8069,Colorado,Larimer,1990,186136
8071,Colorado,Las Animas,1990,13765
8073,Colorado,Lincoln,1990,4529
8075,Colorado,Logan,1990,17567
8077,Colorado,Mesa,1990,93145
8079,Colorado,Mineral,1990,558
8081,Colorado,Moffat,1990,11357
8083,Colorado,Montezuma,1990,18672
8085,Colorado,Montrose,1990,24423
8087,Colorado,Morgan,1990,21939
8089,Colorado,Otero,1990,20185
8091,Colorado,Ouray,1990,2295
8093,Colorado,Park,1990,7174
8095,Colorado,Phillips,1990,4189
8097,Colorado,Pitkin,1990,12661
8099,Colorado,Prowers,1990,13347
8101,Colorado,Pueblo,1990,123051
8103,Colorado,Rio Blanco,1990,5972
8105,Colorado,Rio Grande,1990,10770
8107,Colorado,Routt,1990,14088
8109,Colorado,Saguache,1990,4619
8111,Colorado,San Juan,1990,745
8113,Colorado,San Miguel,1990,3653
8115,Colorado,Sedgwick,1990,2690
8117,Colorado,Summit,1990,12881
8119,Colorado,Teller,1990,12468
8121,Colorado,Washington,1990,4812
8123,Colorado,Weld,1990,131821
8125,Colorado,Yuma,1990,8954
9001,Connecticut,Fairfield,1990,827645
9003,Connecticut,Hartford,1990,851783
9005,Connecticut,Litchfield,1990,174092
9007,Connecticut,Middlesex,1990,143196
9009,Connecticut,New Haven,1990,804219
9011,Connecticut,New London,1990,254957
9013,Connecticut,Tolland,1990,128699
9015,Connecticut,Windham,1990,102525
10001,Delaware,Kent,1990,110993
10003,Delaware,New Castle,1990,441946
10005,Delaware,Sussex,1990,113229
11001,District of Columbia,District of Columbia,1990,606900
12001,Florida,Alachua,1990,181596
12003,Florida,Baker,1990,18486
12005,Florida,Bay,1990,126994
12007,Florida,Bradford,1990,22515
12009,Florida,Brevard,1990,398978
12011,Florida,Broward,1990,1255488
12013,Florida,Calhoun,1990,11011
12015,Florida,Charlotte,1990,110975
12017,Florida,Citrus,1990,93515
12019,Florida,Clay,1990,105986
12021,Florida,Collier,1990,152099
12023,Florida,Columbia,1990,42613
12025,Florida,Dade,1990,1937094
12027,Florida,DeSoto,1990,23865
12029,Florida,Dixie,1990,10585
12031,Florida,Duval,1990,672971
12033,Florida,Escambia,1990,262798
12035,Florida,Flagler,1990,28701
12037,Florida,Franklin,1990,8967
12039,Florida,Gadsden,1990,41105
12041,Florida,Gilchrist,1990,9667
12043,Florida,Glades,1990,7591
12045,Florida,Gulf,1990,11504
12047,Florida,Hamilton,1990,10930
12049,Florida,Hardee,1990,19499
12051,Florida,Hendry,1990,25773
12053,Florida,Hernando,1990,101115
12055,Florida,Highlands,1990,68432
12057,Florida,Hillsborough,1990,834054
12059,Florida,Holmes,1990,15778
12061,Florida,Indian River,1990,90208
12063,Florida,Jackson,1990,41375
12065,Florida,Jefferson,1990,11296
12067,Florida,Lafayette,1990,5578
12069,Florida,Lake,1990,152104
12071,Florida,Lee,1990,335113
12073,Florida,Leon,1990,192493
12075,Florida,Levy,1990,25923
12077,Florida,Liberty,1990,5569
12079,Florida,Madison,1990,16569
12081,Florida,Manatee,1990,211707
12083,Florida,Marion,1990,194833
12085,Florida,Martin,1990,100900
12087,Florida,Monroe,1990,78024
12089,Florida,Nassau,1990,43941
12091,Florida,Okaloosa,1990,143776
12093,Florida,Okeechobee,1990,29627
12095,Florida,Orange,1990,677491
12097,Florida,Osceola,1990,107728
12099,Florida,Palm Beach,1990,863518
12101,Florida,Pasco,1990,281131
12103,Florida,Pinellas,1990,851659
12105,Florida,Polk,1990,405382
12107,Florida,Putnam,1990,65070
12113,Florida,Santa Rosa,1990,81608
12115,Florida,Sarasota,1990,277776
12117,Florida,Seminole,1990,287529
12109,Florida,St. Johns,1990,83829
12111,Florida,St. Lucie,1990,150171
12119,Florida,Sumter,1990,31577
12121,Florida,Suwannee,1990,26780
12123,Florida,Taylor,1990,17111
12125,Florida,Union,1990,10252
12127,Florida,Volusia,1990,370712
12129,Florida,Wakulla,1990,14202
12131,Florida,Walton,1990,27760
12133,Florida,Washington,1990,16919
13001,Georgia,Appling,1990,15744
13003,Georgia,Atkinson,1990,6213
13005,Georgia,Bacon,1990,9566
13007,Georgia,Baker,1990,3615
13009,Georgia,Baldwin,1990,39530
13011,Georgia,Banks,1990,10308
13013,Georgia,Barrow,1990,29721
13015,Georgia,Bartow,1990,55911
13017,Georgia,Ben Hill,1990,16245
13019,Georgia,Berrien,1990,14153
13021,Georgia,Bibb,1990,149967
13023,Georgia,Bleckley,1990,10430
13025,Georgia,Brantley,1990,11077
13027,Georgia,Brooks,1990,15398
13029,Georgia,Bryan,1990,15438
13031,Georgia,Bulloch,1990,43125
13033,Georgia,Burke,1990,20579
13035,Georgia,Butts,1990,15326
13037,Georgia,Calhoun,1990,5013
13039,Georgia,Camden,1990,30167
13043,Georgia,Candler,1990,7744
13045,Georgia,Carroll,1990,71422
13047,Georgia,Catoosa,1990,42464
13049,Georgia,Charlton,1990,8496
13051,Georgia,Chatham,1990,216935
13053,Georgia,Chattahoochee,1990,16934
13055,Georgia,Chattooga,1990,22242
13057,Georgia,Cherokee,1990,90204
13059,Georgia,Clarke,1990,87594
13061,Georgia,Clay,1990,3364
13063,Georgia,Clayton,1990,182052
13065,Georgia,Clinch,1990,6160
13067,Georgia,Cobb,1990,447745
13069,Georgia,Coffee,1990,29592
13071,Georgia,Colquitt,1990,36645
13073,Georgia,Columbia,1990,66031
13075,Georgia,Cook,1990,13456
13077,Georgia,Coweta,1990,53853
13079,Georgia,Crawford,1990,8991
13081,Georgia,Crisp,1990,20011
13083,Georgia,Dade,1990,13147
13085,Georgia,Dawson,1990,9429
13089,Georgia,DeKalb,1990,545837
13087,Georgia,Decatur,1990,25511
13091,Georgia,Dodge,1990,17607
13093,Georgia,Dooly,1990,9901
13095,Georgia,Dougherty,1990,96311
13097,Georgia,Douglas,1990,71120
13099,Georgia,Early,1990,11854
13101,Georgia,Echols,1990,2334
13103,Georgia,Effingham,1990,25687
13105,Georgia,Elbert,1990,18949
13107,Georgia,Emanuel,1990,20546
13109,Georgia,Evans,1990,8724
13111,Georgia,Fannin,1990,15992
13113,Georgia,Fayette,1990,62415
13115,Georgia,Floyd,1990,81251
13117,Georgia,Forsyth,1990,44083
13119,Georgia,Franklin,1990,16650
13121,Georgia,Fulton,1990,648951
13123,Georgia,Gilmer,1990,13368
13125,Georgia,Glascock,1990,2357
13127,Georgia,Glynn,1990,62496
13129,Georgia,Gordon,1990,35072
13131,Georgia,Grady,1990,20279
13133,Georgia,Greene,1990,11793
13135,Georgia,Gwinnett,1990,352910
13137,Georgia,Habersham,1990,27621
13139,Georgia,Hall,1990,95428
13141,Georgia,Hancock,1990,8908
13143,Georgia,Haralson,1990,21966
13145,Georgia,Harris,1990,17788
13147,Georgia,Hart,1990,19712
13149,Georgia,Heard,1990,8628
13151,Georgia,Henry,1990,58741
13153,Georgia,Houston,1990,89208
13155,Georgia,Irwin,1990,8649
13157,Georgia,Jackson,1990,30005
13159,Georgia,Jasper,1990,8453
13161,Georgia,Jeff Davis,1990,12032
13163,Georgia,Jefferson,1990,17408
13165,Georgia,Jenkins,1990,8247
13167,Georgia,Johnson,1990,8329
13169,Georgia,Jones,1990,20739
13171,Georgia,Lamar,1990,13038
13173,Georgia,Lanier,1990,5531
13175,Georgia,Laurens,1990,39988
13177,Georgia,Lee,1990,16250
13179,Georgia,Liberty,1990,52745
13181,Georgia,Lincoln,1990,7442
13183,Georgia,Long,1990,6202
13185,Georgia,Lowndes,1990,75981
13187,Georgia,Lumpkin,1990,14573
13193,Georgia,Macon,1990,13114
13195,Georgia,Madison,1990,21050
13197,Georgia,Marion,1990,5590
13189,Georgia,McDuffie,1990,20119
13191,Georgia,McIntosh,1990,8634
13199,Georgia,Meriwether,1990,22411
13201,Georgia,Miller,1990,6280
13205,Georgia,Mitchell,1990,20275
13207,Georgia,Monroe,1990,17113
13209,Georgia,Montgomery,1990,7163
13211,Georgia,Morgan,1990,12883
13213,Georgia,Murray,1990,26147
13215,Georgia,Muscogee,1990,179278
13217,Georgia,Newton,1990,41808
13219,Georgia,Oconee,1990,17618
13221,Georgia,Oglethorpe,1990,9763
13223,Georgia,Paulding,1990,41611
13225,Georgia,Peach,1990,21189
13227,Georgia,Pickens,1990,14432
13229,Georgia,Pierce,1990,13328
13231,Georgia,Pike,1990,10224
13233,Georgia,Polk,1990,33815
13235,Georgia,Pulaski,1990,8108
13237,Georgia,Putnam,1990,14137
13239,Georgia,Quitman,1990,2209
13241,Georgia,Rabun,1990,11648
13243,Georgia,Randolph,1990,8023
13245,Georgia,Richmond,1990,189719
13247,Georgia,Rockdale,1990,54091
13249,Georgia,Schley,1990,3588
13251,Georgia,Screven,1990,13842
13253,Georgia,Seminole,1990,9010
13255,Georgia,Spalding,1990,54457
13257,Georgia,Stephens,1990,23257
13259,Georgia,Stewart,1990,5654
13261,Georgia,Sumter,1990,30228
13263,Georgia,Talbot,1990,6524
13265,Georgia,Taliaferro,1990,1915
13267,Georgia,Tattnall,1990,17722
13269,Georgia,Taylor,1990,7642
13271,Georgia,Telfair,1990,11000
13273,Georgia,Terrell,1990,10653
13275,Georgia,Thomas,1990,38986
13277,Georgia,Tift,1990,34998
13279,Georgia,Toombs,1990,24072
13281,Georgia,Towns,1990,6754
13283,Georgia,Treutlen,1990,5994
13285,Georgia,Troup,1990,55536
13287,Georgia,Turner,1990,8703
13289,Georgia,Twiggs,1990,9806
13291,Georgia,Union,1990,11993
13293,Georgia,Upson,1990,26300
13295,Georgia,Walker,1990,58340
13297,Georgia,Walton,1990,38586
13299,Georgia,Ware,1990,35471
13301,Georgia,Warren,1990,6078
13303,Georgia,Washington,1990,19112
13305,Georgia,Wayne,1990,22356
13307,Georgia,Webster,1990,2263
13309,Georgia,Wheeler,1990,4903
13311,Georgia,White,1990,13006
13313,Georgia,Whitfield,1990,72462
13315,Georgia,Wilcox,1990,7008
13317,Georgia,Wilkes,1990,10597
13319,Georgia,Wilkinson,1990,10228
13321,Georgia,Worth,1990,19745
16001,Idaho,Ada,1990,205775
16003,Idaho,Adams,1990,3254
16005,Idaho,Bannock,1990,66026
16007,Idaho,Bear Lake,1990,6084
16009,Idaho,Benewah,1990,7937
16011,Idaho,Bingham,1990,37583
16013,Idaho,Blaine,1990,13552
16015,Idaho,Boise,1990,3509
16017,Idaho,Bonner,1990,26622
16019,Idaho,Bonneville,1990,72207
16021,Idaho,Boundary,1990,8332
16023,Idaho,Butte,1990,2918
16025,Idaho,Camas,1990,727
16027,Idaho,Canyon,1990,90076
16029,Idaho,Caribou,1990,6963
16031,Idaho,Cassia,1990,19532
16033,Idaho,Clark,1990,762
16035,Idaho,Clearwater,1990,8505
16037,Idaho,Custer,1990,4133
16039,Idaho,Elmore,1990,21205
16041,Idaho,Franklin,1990,9232
16043,Idaho,Fremont,1990,10937
16045,Idaho,Gem,1990,11844
16047,Idaho,Gooding,1990,11633
16049,Idaho,Idaho,1990,13783
16051,Idaho,Jefferson,1990,16543
16053,Idaho,Jerome,1990,15138
16055,Idaho,Kootenai,1990,69795
16057,Idaho,Latah,1990,30617
16059,Idaho,Lemhi,1990,6899
16061,Idaho,Lewis,1990,3516
16063,Idaho,Lincoln,1990,3308
16065,Idaho,Madison,1990,23674
16067,Idaho,Minidoka,1990,19361
16069,Idaho,Nez Perce,1990,33754
16071,Idaho,Oneida,1990,3492
16073,Idaho,Owyhee,1990,8392
16075,Idaho,Payette,1990,16434
16077,Idaho,Power,1990,7086
16079,Idaho,Shoshone,1990,13931
16081,Idaho,Teton,1990,3439
16083,Idaho,Twin Falls,1990,53580
16085,Idaho,Valley,1990,6109
16087,Idaho,Washington,1990,8550
17001,Illinois,Adams,1990,66090
17003,Illinois,Alexander,1990,10626
17005,Illinois,Bond,1990,14991
17007,Illinois,Boone,1990,30806
17009,Illinois,Brown,1990,5836
17011,Illinois,Bureau,1990,35688
17013,Illinois,Calhoun,1990,5322
17015,Illinois,Carroll,1990,16805
17017,Illinois,Cass,1990,13437
17019,Illinois,Champaign,1990,173025
17021,Illinois,Christian,1990,34418
17023,Illinois,Clark,1990,15921
17025,Illinois,Clay,1990,14460
17027,Illinois,Clinton,1990,33944
17029,Illinois,Coles,1990,51644
17031,Illinois,Cook,1990,5105067
17033,Illinois,Crawford,1990,19464
17035,Illinois,Cumberland,1990,10670
17039,Illinois,De Witt,1990,16516
17037,Illinois,DeKalb,1990,77932
17041,Illinois,Douglas,1990,19464
17043,Illinois,DuPage,1990,781666
17045,Illinois,Edgar,1990,19595
17047,Illinois,Edwards,1990,7440
17049,Illinois,Effingham,1990,31704
17051,Illinois,Fayette,1990,20893
17053,Illinois,Ford,1990,14275
17055,Illinois,Franklin,1990,40319
17057,Illinois,Fulton,1990,38080
17059,Illinois,Gallatin,1990,6909
17061,Illinois,Greene,1990,15317
17063,Illinois,Grundy,1990,32337
17065,Illinois,Hamilton,1990,8499
17067,Illinois,Hancock,1990,21373
17069,Illinois,Hardin,1990,5189
17071,Illinois,Henderson,1990,8096
17073,Illinois,Henry,1990,51159
17075,Illinois,Iroquois,1990,30787
17077,Illinois,Jackson,1990,61067
17079,Illinois,Jasper,1990,10609
17081,Illinois,Jefferson,1990,37020
17083,Illinois,Jersey,1990,20539
17085,Illinois,Jo Daviess,1990,21821
17087,Illinois,Johnson,1990,11347
17089,Illinois,Kane,1990,317471
17091,Illinois,Kankakee,1990,96255
17093,Illinois,Kendall,1990,39413
17095,Illinois,Knox,1990,56393
17099,Illinois,La Salle,1990,106913
17097,Illinois,Lake,1990,516418
17101,Illinois,Lawrence,1990,15972
17103,Illinois,Lee,1990,34392
17105,Illinois,Livingston,1990,39301
17107,Illinois,Logan,1990,30798
17115,Illinois,Macon,1990,117206
17117,Illinois,Macoupin,1990,47679
17119,Illinois,Madison,1990,249238
17121,Illinois,Marion,1990,41561
17123,Illinois,Marshall,1990,12846
17125,Illinois,Mason,1990,16269
17127,Illinois,Massac,1990,14752
17109,Illinois,McDonough,1990,35244
17111,Illinois,McHenry,1990,183241
17113,Illinois,McLean,1990,129180
17129,Illinois,Menard,1990,11164
17131,Illinois,Mercer,1990,17290
17133,Illinois,Monroe,1990,22422
17135,Illinois,Montgomery,1990,30728
17137,Illinois,Morgan,1990,36397
17139,Illinois,Moultrie,1990,13930
17141,Illinois,Ogle,1990,45957
17143,Illinois,Peoria,1990,182827
17145,Illinois,Perry,1990,21412
17147,Illinois,Piatt,1990,15548
17149,Illinois,Pike,1990,17577
17151,Illinois,Pope,1990,4373
17153,Illinois,Pulaski,1990,7523
17155,Illinois,Putnam,1990,5730
17157,Illinois,Randolph,1990,34583
17159,Illinois,Richland,1990,16545
17161,Illinois,Rock Island,1990,148723
17165,Illinois,Saline,1990,26551
17167,Illinois,Sangamon,1990,178386
17169,Illinois,Schuyler,1990,7498
17171,Illinois,Scott,1990,5644
17173,Illinois,Shelby,1990,22261
17163,Illinois,St. Clair,1990,262852
17175,Illinois,Stark,1990,6534
17177,Illinois,Stephenson,1990,48052
17179,Illinois,Tazewell,1990,123692
17181,Illinois,Union,1990,17619
17183,Illinois,Vermilion,1990,88257
17185,Illinois,Wabash,1990,13111
17187,Illinois,Warren,1990,19181
17189,Illinois,Washington,1990,14965
17191,Illinois,Wayne,1990,17241
17193,Illinois,White,1990,16522
17195,Illinois,Whiteside,1990,60186
17197,Illinois,Will,1990,357313
17199,Illinois,Williamson,1990,57733
17201,Illinois,Winnebago,1990,252913
17203,Illinois,Woodford,1990,32653
18001,Indiana,Adams,1990,31095
18003,Indiana,Allen,1990,300836
18005,Indiana,Bartholomew,1990,63657
18007,Indiana,Benton,1990,9441
18009,Indiana,Blackford,1990,14067
18011,Indiana,Boone,1990,38147
18013,Indiana,Brown,1990,14080
18015,Indiana,Carroll,1990,18809
18017,Indiana,Cass,1990,38413
18019,Indiana,Clark,1990,87777
18021,Indiana,Clay,1990,24705
18023,Indiana,Clinton,1990,30974
18025,Indiana,Crawford,1990,9914
18027,Indiana,Daviess,1990,27533
18033,Indiana,De Kalb,1990,35324
18029,Indiana,Dearborn,1990,38835
18031,Indiana,Decatur,1990,23645
18035,Indiana,Delaware,1990,119659
18037,Indiana,Dubois,1990,36616
18039,Indiana,Elkhart,1990,156198
18041,Indiana,Fayette,1990,26015
18043,Indiana,Floyd,1990,64404
18045,Indiana,Fountain,1990,17808
18047,Indiana,Franklin,1990,19580
18049,Indiana,Fulton,1990,18840
18051,Indiana,Gibson,1990,31913
18053,Indiana,Grant,1990,74169
18055,Indiana,Greene,1990,30410
18057,Indiana,Hamilton,1990,108936
18059,Indiana,Hancock,1990,45527
18061,Indiana,Harrison,1990,29890
18063,Indiana,Hendricks,1990,75717
18065,Indiana,Henry,1990,48139
18067,Indiana,Howard,1990,80827
18069,Indiana,Huntington,1990,35427
18071,Indiana,Jackson,1990,37730
18073,Indiana,Jasper,1990,24960
18075,Indiana,Jay,1990,21512
18077,Indiana,Jefferson,1990,29797
18079,Indiana,Jennings,1990,23661
18081,Indiana,Johnson,1990,88109
18083,Indiana,Knox,1990,39884
18085,Indiana,Kosciusko,1990,65294
18091,Indiana,La Porte,1990,107066
18087,Indiana,Lagrange,1990,29477
18089,Indiana,Lake,1990,475594
18093,Indiana,Lawrence,1990,42836
18095,Indiana,Madison,1990,130669
18097,Indiana,Marion,1990,797159
18099,Indiana,Marshall,1990,42182
18101,Indiana,Martin,1990,10369
18103,Indiana,Miami,1990,36897
18105,Indiana,Monroe,1990,108978
18107,Indiana,Montgomery,1990,34436
18109,Indiana,Morgan,1990,55920
18111,Indiana,Newton,1990,13551
18113,Indiana,Noble,1990,37877
18115,Indiana,Ohio,1990,5315
18117,Indiana,Orange,1990,18409
18119,Indiana,Owen,1990,17281
18121,Indiana,Parke,1990,15410
18123,Indiana,Perry,1990,19107
18125,Indiana,Pike,1990,12509
18127,Indiana,Porter,1990,128932
18129,Indiana,Posey,1990,25968
18131,Indiana,Pulaski,1990,12643
18133,Indiana,Putnam,1990,30315
18135,Indiana,Randolph,1990,27148
18137,Indiana,Ripley,1990,24616
18139,Indiana,Rush,1990,18129
18143,Indiana,Scott,1990,20991
18145,Indiana,Shelby,1990,40307
18147,Indiana,Spencer,1990,19490
18141,Indiana,St. Joseph,1990,247052
18149,Indiana,Starke,1990,22747
18151,Indiana,Steuben,1990,27446
18153,Indiana,Sullivan,1990,18993
18155,Indiana,Switzerland,1990,7738
18157,Indiana,Tippecanoe,1990,130598
18159,Indiana,Tipton,1990,16119
18161,Indiana,Union,1990,6976
